Latitude,Longitude,birth_date,maxtempC,mintempC,totalSnow_cm,sunHour,tempC,windspeedKmph,winddirDegree,precipMM,humidity,visibility,pressure,cloudcover,HeatIndexC,DewPointC,WindChillC,WindGustKmph,FeelsLikeC,uvIndex,sunrise,sunset,season
38.93587,-80.75990999999998,2018-08-05 14:33:00,32,19,0.0,14.0,32.0,5.0,281.0,0.0,49.0,10.0,1022,34.0,34.0,20.0,32.0,6.0,34.0,1,05:28 AM,07:30 PM,summer
46.4782,-88.59119399999999,2018-02-21 12:05:42,-6,-11,0.0,10.1,-7.0,11.0,252.0,0.0,79.0,10.0,1035,42.0,-7.0,-10.0,-12.0,13.0,-12.0,1,07:48 AM,06:29 PM,winter
33.60708,-93.68775,2019-02-04 00:06:39,21,14,0.0,3.9,15.0,9.0,184.0,0.0,99.0,10.0,1008,100.0,16.0,16.0,16.0,28.0,16.0,1,07:09 AM,05:49 PM,winter
42.71352,-93.85466,2018-04-10 15:27:33,9,-3,0.0,13.1,9.0,19.0,218.0,0.0,65.0,10.0,1019,41.0,9.0,2.0,6.0,22.0,6.0,1,05:42 AM,06:52 PM,spring
36.10104000000001,-98.84467,2018-10-23 12:21:23,16,12,0.0,5.7,16.0,13.0,93.0,0.0,65.0,10.0,1024,55.0,16.0,9.0,16.0,15.0,16.0,1,06:49 AM,05:49 PM,autumn
42.28944,-88.16656,2019-01-20 17:27:02,-12,-15,0.0,8.7,-13.0,21.0,351.0,0.0,71.0,10.0,1031,44.0,-12.0,-16.0,-21.0,25.0,-21.0,1,07:17 AM,04:51 PM,winter
35.143390000000004,-121.154305,2018-04-21 09:57:37,21,12,0.0,13.2,19.0,8.0,1.0,0.0,61.0,10.0,1019,0.0,19.0,12.0,19.0,11.0,19.0,1,05:25 AM,06:42 PM,spring
36.34404,-109.41798,2018-07-21 07:41:10,30,20,0.0,14.2,20.0,6.0,96.0,0.0,62.0,10.0,1016,6.0,20.0,12.0,20.0,14.0,20.0,1,05:16 AM,07:32 PM,summer
36.58014,-85.860146,2018-11-16 18:27:54,10,-3,0.0,8.7,4.0,5.0,311.0,0.0,88.0,10.0,1021,0.0,4.0,2.0,3.0,11.0,3.0,1,06:22 AM,04:34 PM,autumn
50.375988,-97.40155,2018-08-20 05:02:05,22,11,0.0,14.1,11.0,14.0,338.0,0.0,84.0,10.0,1021,15.0,11.0,8.0,9.0,29.0,9.0,1,05:26 AM,07:39 PM,summer
43.433376,-118.89943999999998,2018-09-28 00:07:45,26,12,0.0,11.6,14.0,7.0,7.0,0.0,31.0,10.0,1013,0.0,14.0,-3.0,14.0,14.0,14.0,1,05:50 AM,05:42 PM,autumn
45.44192,-114.599815,2018-07-24 07:57:32,29,12,0.0,14.5,12.0,3.0,151.0,0.0,33.0,10.0,1022,14.0,12.0,-4.0,12.0,5.0,12.0,1,05:14 AM,08:15 PM,summer
35.79226699999999,-86.18659,2018-01-09 12:26:45,10,4,0.0,3.7,10.0,3.0,85.0,0.0,87.0,10.0,1024,100.0,10.0,8.0,10.0,4.0,10.0,1,06:55 AM,04:49 PM,winter
52.11853,-119.93559,2018-01-25 01:00:53,-4,-13,1.5,5.1,-5.0,4.0,94.0,1.2,96.0,2.0,1000,85.0,-5.0,-6.0,-7.0,8.0,-7.0,1,07:50 AM,04:35 PM,winter
51.581215,-107.27978,2018-04-17 16:46:57,1,-1,0.5,7.0,1.0,21.0,145.0,0.6,96.0,2.0,1011,100.0,1.0,1.0,-4.0,30.0,-4.0,1,06:09 AM,08:10 PM,spring
44.77676,-104.944145,2018-05-17 11:04:38,27,13,0.0,14.5,20.0,6.0,193.0,0.0,49.0,10.0,1006,7.0,20.0,9.0,20.0,7.0,20.0,1,04:29 AM,07:24 PM,spring
34.96862,-114.91134,2018-02-25 19:12:11,14,6,0.0,8.7,10.0,7.0,355.0,0.0,16.0,10.0,1020,0.0,10.0,-14.0,9.0,13.0,9.0,1,06:14 AM,05:32 PM,winter
38.284023,-86.19376,2018-10-25 05:47:49,12,6,0.0,7.1,6.0,11.0,92.0,0.0,61.0,10.0,1023,12.0,6.0,-1.0,4.0,20.0,4.0,1,07:04 AM,05:54 PM,autumn
44.93786,-107.84683,2018-01-21 09:28:05,-2,-8,0.0,8.7,-8.0,5.0,268.0,0.0,78.0,10.0,1023,8.0,-9.0,-12.0,-11.0,11.0,-11.0,1,07:42 AM,05:04 PM,winter
31.842457,-98.9993,2019-02-08 17:48:11,4,2,0.0,5.5,4.0,17.0,78.0,0.0,33.0,10.0,1036,65.0,5.0,-11.0,1.0,23.0,1.0,1,07:25 AM,06:16 PM,winter
48.288113,-117.65158,2018-09-23 16:15:52,15,6,0.0,10.2,14.0,4.0,218.0,0.0,61.0,10.0,1016,33.0,14.0,7.0,15.0,5.0,15.0,1,05:39 AM,05:46 PM,autumn
40.147182,-110.827,2018-04-12 15:43:58,6,-7,1.2,13.1,-2.0,29.0,298.0,1.3,74.0,5.0,1006,31.0,-2.0,-6.0,-9.0,33.0,-9.0,1,05:50 AM,06:59 PM,spring
49.47354,-111.30151,2018-09-07 08:08:03,30,18,0.0,13.1,18.0,26.0,149.0,0.0,50.0,10.0,1016,3.0,18.0,7.0,18.0,50.0,18.0,1,05:50 AM,06:55 PM,autumn
35.692223,-90.68174,2018-01-03 16:43:12,1,-6,0.0,8.7,1.0,19.0,298.0,0.0,35.0,10.0,1024,0.0,1.0,-12.0,-4.0,23.0,-4.0,1,07:13 AM,05:02 PM,winter
41.631866,-85.70965,2018-10-28 20:03:28,9,3,0.0,3.9,7.0,26.0,316.0,0.0,89.0,10.0,1008,100.0,7.0,6.0,3.0,37.0,3.0,1,07:10 AM,05:43 PM,autumn
43.905678,-83.75985,2018-03-06 21:57:02,0,-2,0.9,5.6,-2.0,8.0,54.0,0.0,90.0,10.0,1008,100.0,-2.0,-4.0,-5.0,12.0,-5.0,1,07:03 AM,06:30 PM,spring
36.18268,-87.92827,2018-07-19 04:54:46,33,20,0.0,14.5,20.0,8.0,75.0,0.0,86.0,10.0,1014,6.0,20.0,17.0,20.0,16.0,20.0,1,04:49 AM,07:07 PM,summer
41.33766,-106.59016,2018-12-30 15:20:54,-5,-11,0.2,6.9,-5.0,28.0,243.0,0.2,85.0,0.0,1007,70.0,-5.0,-7.0,-13.0,37.0,-13.0,1,07:32 AM,04:46 PM,winter
45.90452,-101.17281,2018-10-17 21:49:54,17,5,0.0,8.7,11.0,14.0,175.0,0.0,57.0,10.0,1025,3.0,11.0,3.0,9.0,29.0,9.0,1,06:04 AM,04:55 PM,autumn
36.739124,-98.76098,2018-01-17 16:46:24,3,-11,0.0,8.7,3.0,21.0,188.0,0.0,19.0,10.0,1034,0.0,3.0,-18.0,-2.0,24.0,-2.0,1,07:46 AM,05:45 PM,winter
48.759903,-121.92592,2019-02-25 01:34:23,-12,-17,0.0,8.7,-14.0,13.0,67.0,0.5,75.0,7.0,1019,59.0,-13.0,-17.0,-21.0,16.0,-21.0,1,06:57 AM,05:45 PM,winter
33.748295,-90.22781,2019-01-20 10:24:17,2,-3,0.0,8.7,-2.0,30.0,351.0,0.0,59.0,10.0,1028,9.0,-1.0,-9.0,-8.0,28.0,-8.0,1,07:04 AM,05:20 PM,winter
33.320946,-76.555145,2018-10-12 22:21:59,26,18,0.0,11.3,19.0,10.0,316.0,0.0,64.0,10.0,1010,0.0,19.0,12.0,19.0,18.0,19.0,1,07:09 AM,06:36 PM,autumn
50.474342,-110.21396,2019-04-28 06:59:18,1,-3,0.0,11.2,-2.0,54.0,17.0,10.0,88.0,0.0,1017,100.0,-2.0,-3.0,-11.0,70.0,-11.0,1,05:02 AM,07:37 PM,spring
35.303524,-100.508965,2018-04-16 07:56:41,29,6,0.0,11.6,6.0,13.0,141.0,0.0,37.0,10.0,1022,17.0,6.0,-8.0,3.0,27.0,3.0,1,06:08 AM,07:16 PM,spring
39.29716,-98.42216,2019-03-12 03:03:00,15,4,0.0,5.9,4.0,10.0,142.0,0.3,91.0,5.0,1022,100.0,4.0,3.0,2.0,21.0,2.0,1,06:50 AM,06:37 PM,spring
30.5591,-80.58448,2018-10-06 22:07:02,29,25,0.0,11.6,26.0,13.0,97.0,0.0,74.0,10.0,1019,19.0,29.0,21.0,27.0,21.0,29.0,1,06:19 AM,06:01 PM,autumn
51.14298,-115.46393,2018-04-20 14:15:41,5,-4,0.0,13.4,4.0,8.0,236.0,0.0,69.0,10.0,1019,22.0,4.0,-1.0,2.0,9.0,2.0,1,05:36 AM,07:47 PM,spring
34.747124,-91.17478,2018-04-04 22:41:11,12,3,0.0,12.8,6.0,9.0,69.0,0.0,64.0,10.0,1026,0.0,6.0,-0.0,4.0,20.0,4.0,1,05:48 AM,06:28 PM,spring
33.80553,-115.91076,2018-10-25 09:55:53,27,17,0.0,11.0,25.0,5.0,54.0,0.0,20.0,10.0,1016,4.0,24.0,1.0,25.0,6.0,24.0,1,05:57 AM,04:58 PM,autumn
44.675632,-115.142624,2018-08-05 19:57:41,23,6,0.0,14.5,21.0,7.0,331.0,0.0,26.0,10.0,1014,2.0,21.0,0.0,21.0,8.0,21.0,1,05:32 AM,08:01 PM,summer
47.5956,-114.61012,2018-09-04 19:55:11,19,5,0.0,11.6,17.0,6.0,341.0,0.0,34.0,10.0,1017,2.0,17.0,1.0,17.0,8.0,17.0,1,06:01 AM,07:13 PM,autumn
28.37415,-112.341805,2018-02-01 12:37:00,22,16,0.0,8.5,21.0,9.0,96.0,0.0,34.0,10.0,1017,72.0,21.0,4.0,21.0,12.0,21.0,1,07:17 AM,06:09 PM,winter
52.797535,-100.96765,2019-01-10 12:58:21,-14,-17,1.6,3.0,-16.0,9.0,68.0,0.5,83.0,7.0,1026,100.0,-15.0,-18.0,-22.0,11.0,-22.0,1,08:53 AM,04:51 PM,winter
48.309772,-84.827774,2018-04-10 22:29:49,1,-8,0.3,12.1,-6.0,8.0,193.0,0.0,95.0,2.0,1015,42.0,-6.0,-6.0,-9.0,16.0,-9.0,1,05:59 AM,07:23 PM,spring
35.95974000000001,-76.18018000000002,2019-01-14 04:37:11,5,2,0.0,3.7,2.0,24.0,351.0,0.1,90.0,7.0,1020,100.0,3.0,1.0,-3.0,33.0,-3.0,1,07:15 AM,05:13 PM,winter
33.312529999999995,-116.23796000000002,2018-10-17 09:12:22,19,12,0.0,11.6,17.0,15.0,50.0,0.0,31.0,10.0,1019,2.0,17.0,-0.0,17.0,17.0,17.0,1,05:51 AM,05:09 PM,autumn
48.409023,-80.687706,2019-03-25 15:46:01,-3,-12,0.0,10.2,-3.0,27.0,299.0,0.0,51.0,10.0,1020,44.0,-3.0,-12.0,-10.0,31.0,-10.0,1,06:15 AM,06:43 PM,spring
49.997566,-120.764595,2018-03-13 21:45:30,6,0,0.0,5.9,2.0,3.0,344.0,0.0,90.0,10.0,1009,49.0,2.0,0.0,2.0,6.0,2.0,1,06:20 AM,06:05 PM,spring
29.569181,-118.764206,2018-08-07 14:59:41,30,24,0.0,13.2,30.0,13.0,259.0,0.0,49.0,10.0,1008,0.0,32.0,18.0,30.0,15.0,32.0,1,05:19 AM,06:43 PM,summer
50.86958,-84.5998,2018-05-13 10:56:23,23,6,0.0,14.5,18.0,24.0,245.0,0.0,30.0,10.0,1010,6.0,18.0,-0.0,18.0,28.0,18.0,1,04:52 AM,08:18 PM,spring
39.876774,-97.33147,2018-07-08 06:57:32,34,20,0.0,14.5,20.0,12.0,165.0,0.0,78.0,10.0,1021,0.0,20.0,16.0,20.0,25.0,20.0,1,05:09 AM,08:00 PM,summer
41.455833,-101.96501,2018-09-24 09:02:53,24,15,0.0,10.2,16.0,22.0,20.0,0.0,47.0,10.0,1010,29.0,16.0,5.0,16.0,26.0,16.0,1,05:38 AM,05:42 PM,autumn
50.72467,-101.10913,2019-04-22 18:01:06,13,4,0.0,12.2,13.0,7.0,119.0,0.1,45.0,10.0,1022,72.0,13.0,1.0,13.0,9.0,13.0,1,05:36 AM,07:51 PM,spring
31.65155,-112.33631,2018-04-22 21:49:38,29,16,0.0,13.5,24.0,26.0,249.0,0.0,22.0,10.0,1010,0.0,23.0,1.0,24.0,41.0,23.0,1,05:53 AM,07:03 PM,spring
43.654926,-94.653915,2019-01-29 07:13:24,-21,-25,0.1,3.7,-21.0,32.0,302.0,0.0,76.0,10.0,1023,100.0,-20.0,-23.0,-33.0,39.0,-33.0,1,07:39 AM,05:26 PM,winter
52.402412,-85.95142,2018-12-22 07:16:00,-13,-18,0.0,7.8,-18.0,7.0,8.0,0.0,80.0,10.0,1017,7.0,-18.0,-20.0,-23.0,11.0,-23.0,1,08:52 AM,04:32 PM,winter
43.728355,-110.385704,2018-01-29 04:30:14,-1,-6,0.0,3.7,-3.0,7.0,251.0,0.0,98.0,0.0,1035,97.0,-3.0,-3.0,-6.0,11.0,-6.0,1,07:42 AM,05:29 PM,winter
41.668987,-117.6301,2018-12-30 05:16:30,2,-5,0.0,8.7,-3.0,6.0,204.0,0.0,64.0,10.0,1024,14.0,-3.0,-9.0,-5.0,13.0,-5.0,1,07:18 AM,04:29 PM,winter
46.610275,-88.92638000000002,2018-04-13 23:49:48,2,-2,0.0,7.9,-2.0,32.0,40.0,0.0,77.0,10.0,1025,100.0,-2.0,-5.0,-9.0,48.0,-9.0,1,06:12 AM,07:41 PM,spring
52.6446,-104.81199,2018-02-06 18:29:09,-17,-24,0.1,3.5,-20.0,15.0,277.0,0.0,90.0,10.0,1029,64.0,-20.0,-21.0,-29.0,31.0,-29.0,1,08:32 AM,05:55 PM,winter
50.696777,-113.62406,2018-07-07 02:42:46,23,12,0.0,14.5,18.0,12.0,234.0,0.0,49.0,10.0,1010,1.0,19.0,8.0,19.0,25.0,19.0,1,04:31 AM,08:48 PM,summer
43.757446,-104.88599,2018-07-31 12:10:50,26,12,0.0,14.5,25.0,10.0,265.0,0.0,31.0,10.0,1016,6.0,25.0,6.0,25.0,12.0,25.0,1,04:47 AM,07:24 PM,summer
29.40114,-78.944,2018-10-28 12:36:00,21,18,0.0,11.1,21.0,25.0,354.0,0.0,60.0,10.0,1021,0.0,24.0,13.0,21.0,30.0,21.0,1,07:26 AM,06:33 PM,autumn
45.62027,-106.82731,2018-05-04 16:25:48,22,10,0.0,14.5,22.0,27.0,291.0,0.0,33.0,10.0,1017,21.0,23.0,5.0,22.0,31.0,22.0,1,04:50 AM,07:19 PM,spring
33.89946,-78.814835,2018-04-23 14:42:26,18,17,0.0,8.2,18.0,28.0,104.0,0.0,89.0,10.0,1022,100.0,18.0,16.0,18.0,45.0,18.0,1,05:35 AM,06:53 PM,spring
51.644753,-103.5649,2018-02-22 16:03:25,-11,-21,0.0,10.7,-11.0,13.0,258.0,0.0,84.0,10.0,1028,5.0,-11.0,-14.0,-18.0,17.0,-18.0,1,07:54 AM,06:22 PM,winter
35.15348,-85.82767,2018-06-20 05:55:40,28,20,0.0,14.5,20.0,3.0,277.0,0.1,92.0,10.0,1015,28.0,20.0,19.0,20.0,5.0,20.0,1,04:29 AM,07:01 PM,summer
44.99028,-107.903625,2018-10-06 22:31:43,11,3,0.0,8.7,7.0,7.0,1.0,0.2,51.0,2.0,1014,80.0,7.0,-2.0,6.0,12.0,6.0,1,06:16 AM,05:43 PM,autumn
49.44362,-101.652504,2018-08-13 22:39:39,23,15,0.0,14.5,15.0,13.0,333.0,0.0,61.0,10.0,1018,8.0,15.0,8.0,15.0,20.0,15.0,1,05:35 AM,08:07 PM,summer
31.707952,-84.20411999999997,2018-12-10 08:38:17,8,4,0.0,3.8,4.0,6.0,305.0,0.0,91.0,10.0,1020,56.0,4.0,2.0,2.0,11.0,2.0,1,07:26 AM,05:34 PM,winter
31.189825,-85.22414,2018-12-11 02:31:00,12,3,0.0,8.7,5.0,14.0,313.0,0.0,84.0,10.0,1025,99.0,5.0,3.0,2.0,21.0,2.0,1,06:29 AM,04:39 PM,winter
50.365547,-87.95862,2018-02-06 09:12:26,-17,-29,0.0,3.5,-25.0,16.0,262.0,0.0,89.0,10.0,1027,66.0,-25.0,-26.0,-36.0,22.0,-36.0,1,08:18 AM,05:54 PM,winter
38.16856,-109.79923,2019-03-07 15:21:47,5,-1,7.1,7.3,4.0,21.0,246.0,0.2,63.0,10.0,1012,72.0,5.0,-1.0,1.0,40.0,1.0,1,06:42 AM,06:18 PM,spring
33.62358,-84.75307,2018-07-16 14:46:51,32,23,0.0,14.1,31.0,5.0,266.0,0.0,65.0,10.0,1017,30.0,36.0,24.0,31.0,6.0,36.0,1,05:41 AM,07:50 PM,summer
43.86518,-110.69407,2019-04-07 10:56:45,2,-5,14.4,10.7,1.0,15.0,208.0,1.3,89.0,5.0,1019,50.0,1.0,-1.0,-3.0,18.0,-3.0,1,05:54 AM,06:57 PM,spring
37.687935,-105.91666,2018-08-31 12:07:08,23,10,0.0,13.0,22.0,10.0,209.0,0.0,28.0,10.0,1015,13.0,23.0,3.0,22.0,12.0,23.0,1,05:33 AM,06:34 PM,summer
52.89985,-86.715775,2018-11-11 04:25:17,-6,-12,0.5,3.2,-11.0,10.0,209.0,0.0,89.0,10.0,1020,100.0,-11.0,-13.0,-17.0,17.0,-17.0,1,08:03 AM,04:58 PM,autumn
29.31367,-115.4998,2019-01-13 14:28:48,17,12,0.0,8.7,17.0,6.0,20.0,0.0,76.0,10.0,1019,17.0,17.0,12.0,17.0,8.0,17.0,1,06:37 AM,05:04 PM,winter
41.433796,-108.9786,2018-09-30 10:01:13,22,10,0.0,7.2,12.0,10.0,110.0,0.0,47.0,10.0,1012,9.0,12.0,1.0,11.0,17.0,11.0,1,06:12 AM,05:59 PM,autumn
47.427006,-76.10593,2018-12-18 02:23:01,-10,-13,0.1,3.3,-12.0,18.0,324.0,0.0,80.0,10.0,1019,100.0,-12.0,-15.0,-20.0,24.0,-20.0,1,07:48 AM,04:15 PM,winter
31.193235,-87.582146,2018-02-27 10:29:32,23,12,0.0,8.7,17.0,12.0,91.0,0.0,71.0,10.0,1026,33.0,17.0,12.0,17.0,14.0,17.0,1,06:19 AM,05:47 PM,winter
32.69171,-110.40679,2018-10-31 14:55:03,18,12,0.0,8.7,15.0,11.0,330.0,0.0,26.0,10.0,1014,0.0,15.0,-4.0,15.0,12.0,15.0,1,06:38 AM,05:32 PM,autumn
29.867418,-76.92557,2018-10-12 01:06:08,29,25,0.0,11.3,26.0,15.0,280.0,0.0,83.0,10.0,1010,2.0,29.0,23.0,26.0,23.0,29.0,1,07:08 AM,06:40 PM,autumn
43.294937,-99.96603,2018-08-24 15:20:43,30,19,0.0,13.7,30.0,20.0,313.0,0.0,30.0,10.0,1005,5.0,29.0,11.0,30.0,23.0,29.0,1,05:55 AM,07:29 PM,summer
36.88721,-105.44857,2018-07-22 02:22:48,29,13,0.0,14.5,16.0,4.0,106.0,0.0,60.0,10.0,1018,10.0,16.0,8.0,16.0,9.0,16.0,1,04:59 AM,07:17 PM,summer
30.800026000000006,-101.50691,2018-10-26 17:03:43,24,14,0.0,11.5,24.0,1.0,209.0,0.0,35.0,10.0,1015,5.0,24.0,7.0,24.0,1.0,24.0,1,06:56 AM,06:03 PM,autumn
32.480633000000005,-108.33916,2018-09-12 17:40:10,29,18,0.0,12.7,29.0,16.0,249.0,0.0,22.0,10.0,1011,0.0,27.0,5.0,29.0,19.0,27.0,1,05:55 AM,06:23 PM,autumn
39.741997,-112.105675,2019-03-10 17:03:40,4,-5,0.2,5.9,4.0,9.0,19.0,0.3,56.0,2.0,1022,86.0,5.0,-3.0,3.0,4.0,3.0,1,06:48 AM,06:30 PM,spring
34.485886,-103.929504,2018-02-11 16:17:55,5,-8,0.1,8.7,5.0,1.0,198.0,0.0,29.0,10.0,1022,2.0,5.0,-12.0,5.0,2.0,5.0,1,06:45 AM,05:36 PM,winter
32.440296000000004,-104.67645,2018-08-06 14:47:09,33,21,0.0,13.4,29.0,15.0,127.0,0.0,38.0,10.0,1016,6.0,28.0,13.0,29.0,18.0,28.0,1,05:17 AM,06:52 PM,summer
41.466763,-95.41795,2019-04-04 16:52:26,8,1,0.0,7.8,7.0,9.0,101.0,0.6,91.0,4.0,1018,100.0,7.0,6.0,6.0,14.0,6.0,1,06:00 AM,06:50 PM,spring
47.272472,-76.10412,2018-01-25 11:31:14,-13,-23,0.0,8.7,-20.0,9.0,293.0,0.0,89.0,10.0,1033,45.0,-20.0,-21.0,-26.0,12.0,-26.0,1,07:38 AM,04:56 PM,winter
36.60361500000001,-121.61609,2018-03-23 10:18:18,13,5,0.0,11.6,11.0,7.0,59.0,0.0,55.0,10.0,1025,0.0,13.0,4.0,12.0,8.0,12.0,1,06:05 AM,06:21 PM,spring
48.470085,-111.45829,2019-04-16 04:19:40,10,2,0.0,12.2,3.0,7.0,293.0,0.0,55.0,10.0,1009,12.0,3.0,-5.0,2.0,14.0,2.0,1,05:34 AM,07:19 PM,spring
37.683594,-85.143654,2018-06-12 19:58:14,28,19,0.0,13.5,24.0,8.0,204.0,0.0,90.0,10.0,1013,26.0,27.0,23.0,24.0,13.0,27.0,1,05:19 AM,08:03 PM,summer
37.148632,-113.50611,2019-02-18 12:14:38,6,0,0.4,8.5,3.0,10.0,11.0,0.1,55.0,10.0,1017,85.0,4.0,-5.0,2.0,18.0,2.0,1,07:20 AM,06:17 PM,winter
45.363937,-109.808685,2018-06-14 00:34:56,23,12,0.0,14.5,18.0,10.0,212.0,0.0,36.0,10.0,1004,0.0,18.0,3.0,18.0,22.0,18.0,1,04:30 AM,08:09 PM,summer
47.344048,-103.67022,2018-07-18 15:29:21,30,21,0.0,14.5,30.0,11.0,165.0,0.0,30.0,9.0,1009,48.0,29.0,11.0,31.0,12.0,29.0,1,04:16 AM,07:45 PM,summer
51.12133,-121.21861,2018-03-17 01:44:53,3,-4,0.3,7.4,-4.0,2.0,281.0,0.0,96.0,10.0,1014,81.0,-4.0,-5.0,-4.0,4.0,-4.0,1,06:14 AM,06:13 PM,spring
46.37885,-120.74825,2018-04-18 11:16:50,8,1,0.0,10.8,6.0,8.0,32.0,0.0,54.0,10.0,1023,90.0,6.0,-2.0,4.0,9.0,4.0,1,05:11 AM,06:55 PM,spring
40.357697,-85.614975,2018-08-11 02:07:42,25,19,0.0,14.0,20.0,3.0,162.0,0.0,93.0,10.0,1014,10.0,20.0,19.0,20.0,7.0,20.0,1,05:50 AM,07:45 PM,summer
39.68577,-89.73047,2018-02-17 14:40:52,3,-2,0.2,4.1,1.0,21.0,192.0,0.0,92.0,10.0,1017,100.0,1.0,-0.0,-4.0,30.0,-4.0,1,06:49 AM,05:38 PM,winter
52.971237,-107.31807,2018-02-03 19:07:53,-23,-26,0.4,3.4,-25.0,16.0,283.0,0.0,96.0,10.0,1035,91.0,-25.0,-26.0,-36.0,30.0,-36.0,1,08:49 AM,05:58 PM,winter
39.28849,-93.940346,2018-05-26 14:24:06,33,19,0.0,14.5,32.0,13.0,224.0,0.0,58.0,10.0,1008,9.0,36.0,22.0,32.0,15.0,36.0,1,04:54 AM,07:32 PM,spring
30.754173,-105.98347,2018-07-13 00:20:04,32,24,0.0,14.0,25.0,7.0,314.0,0.0,45.0,10.0,1017,47.0,26.0,13.0,25.0,9.0,26.0,1,05:11 AM,07:09 PM,summer
33.663795,-112.580536,2019-03-07 21:51:41,23,17,0.0,11.6,17.0,6.0,227.0,0.0,41.0,10.0,1011,14.0,20.0,8.0,17.0,8.0,17.0,1,06:51 AM,06:32 PM,spring
30.355766,-105.69002,2018-05-27 06:36:03,35,24,0.0,13.5,24.0,6.0,282.0,0.0,20.0,10.0,1006,2.0,23.0,-0.0,24.0,12.0,23.0,1,05:03 AM,06:57 PM,spring
42.252785,-88.87279000000002,2018-11-18 16:23:35,0,-6,0.1,8.7,-0.0,10.0,273.0,0.0,67.0,10.0,1024,0.0,-0.0,-6.0,-4.0,14.0,-4.0,1,06:50 AM,04:31 PM,autumn
42.125816,-86.89868,2018-04-09 14:36:37,2,-1,0.9,6.5,2.0,12.0,304.0,0.0,75.0,10.0,1022,73.0,2.0,-2.0,-2.0,14.0,-2.0,1,06:16 AM,07:23 PM,spring
50.35697,-90.94155,2018-08-04 00:49:43,30,15,0.0,12.5,15.0,10.0,171.0,0.0,89.0,10.0,1010,14.0,15.0,13.0,15.0,19.0,15.0,1,04:36 AM,07:43 PM,summer
30.770008,-102.71022,2019-04-09 06:14:55,34,21,0.0,11.6,21.0,17.0,217.0,0.0,17.0,10.0,1013,1.0,21.0,-5.0,21.0,36.0,21.0,1,06:30 AM,07:15 PM,spring
34.65973,-117.94453,2019-01-08 09:05:59,13,3,0.0,8.7,5.0,5.0,47.0,0.0,77.0,10.0,1022,17.0,6.0,2.0,6.0,16.0,6.0,1,07:00 AM,04:58 PM,winter
32.97872,-112.331924,2018-08-20 08:24:57,39,32,0.0,13.5,32.0,8.0,181.0,0.0,43.0,10.0,1010,6.0,33.0,18.0,32.0,12.0,33.0,1,05:56 AM,07:09 PM,summer
47.74124000000001,-111.70267,2018-07-17 15:52:05,31,18,0.0,14.5,31.0,27.0,229.0,0.2,23.0,10.0,1013,11.0,29.0,8.0,31.0,31.0,29.0,1,04:46 AM,08:19 PM,summer
38.704075,-79.12687,2018-10-31 05:26:09,22,7,0.0,8.7,7.0,8.0,228.0,0.0,66.0,10.0,1019,4.0,8.0,2.0,6.0,16.0,6.0,1,06:42 AM,05:18 PM,autumn
47.171467,-115.47729,2018-11-09 11:37:36,3,-6,1.0,5.3,-4.0,5.0,179.0,0.0,45.0,10.0,1033,48.0,-4.0,-14.0,-7.0,11.0,-7.0,1,06:37 AM,04:14 PM,autumn
30.836878,-122.57817,2018-02-07 18:38:39,17,14,0.0,10.9,16.0,17.0,300.0,0.0,79.0,10.0,1021,0.0,16.0,12.0,16.0,30.0,16.0,1,07:58 AM,06:52 PM,winter
35.957466,-105.78445,2018-09-08 15:28:27,24,11,0.0,12.8,24.0,8.0,308.0,0.0,26.0,10.0,1015,2.0,24.0,4.0,24.0,10.0,24.0,1,05:41 AM,06:20 PM,autumn
43.13287,-76.86064,2018-07-10 20:24:47,27,19,0.0,14.5,22.0,9.0,310.0,0.0,70.0,10.0,1013,4.0,24.0,16.0,22.0,20.0,22.0,1,04:37 AM,07:48 PM,summer
46.77038,-107.58863,2018-02-07 03:31:39,-1,-15,1.1,5.4,-15.0,19.0,200.0,0.0,90.0,10.0,1031,86.0,-15.0,-16.0,-24.0,39.0,-24.0,1,07:27 AM,05:23 PM,winter
51.90332,-122.557,2018-11-06 09:30:39,2,-5,1.4,6.9,0.0,10.0,330.0,0.0,87.0,10.0,1022,59.0,0.0,-2.0,-3.0,11.0,-3.0,1,07:14 AM,04:33 PM,autumn
40.14004,-110.49101,2019-01-22 22:06:46,-2,-9,0.0,8.7,-9.0,17.0,255.0,0.0,63.0,10.0,1033,10.0,-8.0,-14.0,-15.0,35.0,-15.0,1,07:39 AM,05:29 PM,winter
50.542507,-99.60607,2019-03-04 14:18:36,-10,-23,1.2,5.5,-11.0,23.0,321.0,0.5,80.0,2.0,1017,100.0,-11.0,-14.0,-20.0,29.0,-20.0,1,07:16 AM,06:25 PM,spring
39.943153,-103.72992,2018-01-02 14:47:05,3,-12,0.0,8.7,-1.0,13.0,272.0,0.0,32.0,10.0,1030,0.0,-1.0,-16.0,-6.0,15.0,-6.0,1,07:17 AM,04:41 PM,winter
43.988617,-118.67629,2018-02-16 03:42:57,3,-4,0.0,8.7,-4.0,7.0,267.0,0.0,68.0,10.0,1030,17.0,-4.0,-8.0,-6.0,12.0,-6.0,1,06:52 AM,05:26 PM,winter
52.710266,-77.71164,2018-06-18 10:30:26,10,2,0.0,13.7,10.0,23.0,317.0,0.0,65.0,10.0,1008,43.0,10.0,3.0,7.0,26.0,7.0,1,03:46 AM,08:38 PM,summer
